ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PCF_VIOL_CATEGORY,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,SANDAG_CASE_ID,LATITUDE_sandag,LONGITUDE_sandag,X,Y,Location_sandag,Reservation_sandag,Shape
2022,0,0.036805556,Tuesday,FRIARS RD,COLUSA ST,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,95025092022,32.76483556,-117.1896878,6272799,1859363,San Diego,Not Reservation Land,0xB6080000010CF010FEBFC7ED574100EE0500235F3C41
2022,0,0.00625,Wednesday,16TH ST,IMPERIAL AV,0,"Not Stated, in intersection",Not Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unknown,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,94724872022,32.70627331,-117.1494417,6284987,1837947,San Diego,Not Reservation Land,0xB6080000010CB0D601C0AEF95741004DFCFF7A0B3C41
2022,0,0,Sunday,MORSE ST,SOUTH PACIFIC ST,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Unsafe Speed,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,1,0,0,0,0,0,1,0,0,95049252022,33.17645268,-117.3681192,6219555,2009662,Oceanside,Not Reservation Land,0xB6080000010CB02901C0C8B95741001A01003EAA3E41
2022,0,0.020833333,Wednesday,LAMONT ST,REED AV,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unknown,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,95044702022,32.79715793,-117.2341669,6259237,1871249,San Diego,Not Reservation Land,0xB6080000010C90B0014089E057418019FCFF908D3C41
2022,0,0.040277778,Thursday,ENCINITAS BL,NORTH VULCAN AV,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,95120072022,33.04886204,-117.2929815,6242080,1963002,Encinitas,Not Reservation Land,0xB6080000010C607BFFFFC7CF5741808F0A00FAF33D41
2022,0,0.027777778,Monday,ORO ST,FLAMINGO AV,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Automobile Right-Of-Way,Felony,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,95120722022,32.81442218,-116.9401695,6349622,1876805,El Cajon,Not Reservation Land,0xB6080000010C00C10180CD38584100E8FEFF44A33C41
2022,0,0.034722222,Thursday,NIMITZ BL,LOCUST ST,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,95305772022,32.72919542,-117.2268426,6261256,1846501,San Diego,Not Reservation Land,0xB6080000010CF008000082E25741802DF9FFE42C3C41
2022,0,0.008333333,Friday,SCOTT ST,FENELON ST,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,95382942022,32.72436899,-117.2278849,6260919,1844748,San Diego,Not Reservation Land,0xB6080000010CC05300C02DE2574100EF07000C263C41
2022,0,0.006944444,Sunday,FAIRMOUNT AV,MONTEZUMA AV,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unsafe Speed,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,95423592022,32.77241573,-117.0970816,6301289,1861877,San Diego,Not Reservation Land,0xB6080000010CA0CFFF3F9A09584100EFFEFFF4683C41
2022,0,0.029861111,Thursday,SPORTS ARENA BL,MIDWAY DR,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Pedestrian Violation,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,95379112022,32.75480387,-117.2194762,6263608,1855797,San Diego,Not Reservation Land,0xB6080000010C1038FEFFCDE45741004E000035513C41
2022,0,0.010416667,Friday,OTHELLO AV,CONVOY ST,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unsafe Speed,Misdemeanor,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,0,1,0,0,0,1,0,0,95363392022,32.81714479,-117.1548222,6283682,1878300,San Diego,Not Reservation Land,0xB6080000010C3099018068F857410077FCFF1BA93C41
2022,0,0.00625,Wednesday,WEST MISSION RD,PICO AV,0,"Not Stated, in intersection",Intersection,Not State Highway,NULL,0,No State Highway,Not Stated,Fatal,1,0,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,1,0,0,0,95204542022,33.14347967,-117.1660459,6281277,1997062,San Marcos,Not Reservation Land,0xB6080000010C90C6FF3F0FF65741C002FDFF05793E41
2022,0,0.011805556,Thursday,CHESTNUT AV,MONROE ST,203,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,8.17159E+11,33.1616363,-117.3270954,6232051.084,2004139.158,Carlsbad,Not Reservation Land,0xB6080000010CA04C60C5FCC5574180146028AB943E41
2022,0,0.010416667,Monday,BROADWAY,MISSION AV,17,North,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,8.17172E+11,33.13040902,-117.0853839,6305928.24,1992098.996,Escondido,Not Reservation Land,0xB6080000010CB06A620F220E584180F7EAFEA2653E41
2022,0,0.001388889,Monday,CARLSBAD BL,SOLAMAR DR (E),456,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Fatal,1,2,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,TRUE,FALSE,TRUE,Motorcycle/Scooter,2,0,0,0,0,1,0,0,2,8.18606E+11,33.11957278,-117.3266389,6232032.747,1988833.608,Carlsbad,Not Reservation Land,0xB6080000010C3070D02FF8C5574180E4B79BE1583E41
2022,0,0.036111111,Monday,PALOMAR AIRPORT RD,PASEO DEL NORTE,4,East,Not Intersection,State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,8.19084E+11,33.12204658,-117.3191768,6234326.564,1989710.15,Carlsbad,Not Reservation Land,0xB6080000010C70B813A435C85741802D86264E5C3E41
2022,0,0.028472222,Friday,CARLSBAD VILLAGE DR,I-5 CVD SB ON RAMP,50,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,8.18511E+11,33.16328857,-117.3423106,6227401.28,2004788.746,Carlsbad,Not Reservation Land,0xB6080000010CE039EB5172C15741C04B0EBF34973E41
2022,0,0.00625,Wednesday,LA COSTA AV,VIA MONTEBELLO,284,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,2,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Other Vehicle,0,1,1,0,0,0,2,0,0,8.20889E+11,33.08017092,-117.2348179,6260009.547,1974219.922,Carlsbad,Not Reservation Land,0xB6080000010C804C09634AE15741407AEFEBCB1F3E41
2022,0,0.001388889,Wednesday,PORTER LANE,STATE ROUTE 78,12,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,9.19182E+11,33.07674448,-116.5999105,6454483.189,1971728.432,Unincorporated,Not Reservation Land,0xB6080000010CE0AD18CC349F58410090786E10163E41
2022,0,0.002083333,Friday,MOLLIE ST,LINDA VISTA RD,40,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Automobile Right-Of-Way,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,93960042022,32.76732583,-117.1951259,6271135.515,1860284.148,San Diego,Not Reservation Land,0xB6080000010C40B6F0E027EC5741C04AEF25BC623C41
2022,0,0.007638889,Thursday,500 KIMBALL WY,1400 F AV,273,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Unsafe Speed,Not Hit and Run,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,94152082022,32.67285443,-117.0994523,6300265.167,1825659.075,National City,Not Reservation Land,0xB6080000010C60C6AB4A9A085841C09B20137BDB3B41
2022,0,0.007638889,Sunday,MISSION GORGE RD,COTTONWOOD AV,270,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,94607812022,32.83850143,-116.9745193,6339129.396,1885637.532,Santee,Not Reservation Land,0xB6080000010C909359598E2E584180E72788C5C53C41
2022,0,0,Thursday,CALLE MONTECITO,NORTH RIVER RD,67,North,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Improper Passing,Felony,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,1,0,0,0,1,0,0,94850222022,33.24557885,-117.3087461,6237976.36,2034622.999,Oceanside,Not Reservation Land,0xB6080000010C70AD0D17C6CB5741401ABDFFBE0B3F41
2022,0,0.034722222,Monday,OCEANSIDE BL,COMMERCE ST,16,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,1,0,0,94205242022,33.19105945,-117.3612956,6221699.419,2014954.115,Oceanside,Not Reservation Land,0xB6080000010C5011D1DAE0BB574100F4601DEABE3E41
2022,0,0.017361111,Friday,FERN ST,JUNIPER ST,153,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,94516282022,32.72923461,-117.1295979,6291161.623,1846249.018,San Diego,Not Reservation Land,0xB6080000010CA0C4D867B6FF574100C7B804E92B3C41
2022,0,0.014583333,Wednesday,ROSECRANS ST,NORTH EVERGREEN ST,246,South,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,94967462022,32.74669791,-117.2099924,6266496.52,1852820.819,San Diego,Not Reservation Land,0xB6080000010C20984D21A0E757410027BCD194453C41
2022,0,0.003472222,Sunday,S TREMONT ST,WEST ST,162,North,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,3,Unsafe Speed,Felony,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,,0,0,1,0,0,0,1,0,0,95005632022,33.18662624,-117.3729236,6218124.903,2013379.275,Oceanside,Not Reservation Land,0xB6080000010CB0ECCD3963B85741C0FF5446C3B83E41
2022,0,0,Friday,MISSION GORGE RD,RIVERVIEW PKWY,397,East,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,FALSE,FALSE,FALSE,TRUE,,0,1,0,0,0,0,0,0,0,94990532022,32.83857038,-116.9780583,6338042.546,1885670.19,Santee,Not Reservation Land,0xB6080000010C70B6EAA27E2D584100C2B430E6C53C41
2022,0,0.006944444,Tuesday,EAST MAIN ST,BALLANTYNE ST,34,East,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Complaint of Pain),0,1,2,Wrong Side Of Road,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,1,0,0,0,1,0,0,95036102022,32.79493426,-116.9572733,6344318.999,1869749.769,El Cajon,Not Reservation Land,0xB6080000010CF062F3BF9F33584180ABC8C4B5873C41
2022,0,0.013888889,Sunday,VIA DE LA VALLE,DEL MAR DOWNS RD,430,West,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Property Damage Only,0,0,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,Other,Daylight,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,0,0,0,0,0,0,0,0,94993212022,32.98038367,-117.2633892,6250905.229,1937997.986,Solana Beach,Not Reservation Land,0xB6080000010CF02AA34E66D85741402377FC4D923D41
2022,0,0.019444444,Friday,CARMEL MOUNTAIN RD,STONEY CREEK RD,710,North,Not Intersection,Not State Highway,,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Improper Turning,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,None,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,95348682022,32.96486193,-117.101301,6300563.722,1931906.153,San Diego,Not Reservation Land,0xB6080000010C402C39EEE408584180390F27827A3D41
2023,0,0.031944444,Saturday,FEDERAL BL,COLLEGE AV,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unsafe Speed,Felony,Vehicle/Pedestrian,Bicycle,No Pedestrian Involved,Wet,No Unusual Condition,Dark - Street Lights,NULL,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,0,1,0,0,0,0,1,0,0,95196252023,32.74094248,-117.0497466,6315751,1850311,NULL,NULL,0xB6080000010CC0F2FEBFB9175841C0D20900C73B3C41
2023,0,0,Saturday,JEFFERSON ST,MAGNOLIA AV,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,0,0,0,0,1,0,0,8.22089E+11,33.15415642,-117.3397602,6228147,2001458,NULL,NULL,0xB6080000010C0023FFBF2CC25741405A0100328A3E41
2023,0,0.032638889,Thursday,N COAST HWY RT 101,ATHENA ST,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,1,Unsafe Speed,Not Hit and Run,Overturned,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,NULL,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,1,0,0,0,0,0,1,0,0,96422512023,33.05856422,-117.2995007,6240118,1966552,NULL,NULL,0xB6080000010CE044FF7FDDCD574140C8FCFFD7013E41
2023,0,0,Monday,POINSETTIA LN,AVENIDA ENCINAS,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Improper Turning,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Pickup Or Panel Truck,0,1,0,0,0,0,1,0,0,8.21394E+11,33.10282898,-117.3135466,6235978.96,1982700.528,NULL,NULL,0xB6080000010C60B970BDD2C9574140662C87EC403E41
2023,0,0.013888889,Saturday,PALM AV,2ND ST,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,PDO,0,0,2,Traffic Signals And Signs,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,0,0,0,0,0,0,0,0,96302592023,32.58392985,-117.1295577,6290728,1793382,NULL,NULL,0xB6080000010C80DA01004AFF574140AE0A00665D3B41
2023,0,0.035416667,Monday,SOUTH MELROSE DR,S MELROSE DR 1510,,"Not Stated, in intersection",Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Unsafe Lane Change,Not Hit and Run,Rear End,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - No Street Lights,NULL,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,1,0,0,0,0,0,1,0,0,96098082023,33.1954374,-117.254673,6254332,2016216,NULL,NULL,0xB6080000010C40280100BFDB5741401B0200D8C33E41
2023,0,0.0375,Sunday,LAMONT ST,HORMBLEND ST,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Unknown,Not Hit and Run,Sideswipe,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Not Stated,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,96068472023,32.80007796,-117.2350652,6258971,1872314,NULL,NULL,0xB6080000010CD0A7FFBF46E0574140040700BA913C41
2023,0,0.027777778,Tuesday,VISTA WY,VIA ESMARCA,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Not Hit and Run,Other,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Not Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,96209612023,33.18323804,-117.3313226,6230839,2012012,NULL,NULL,0xB6080000010C404E02C0CDC45741C019FAFF6BB33E41
2023,0,0.006944444,Friday,OCEANSIDE BL,PEACOCK BL,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,2,2,Improper Turning,Not Hit and Run,Head-On,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Passenger Car/Station Wagon,0,1,1,0,0,0,1,0,0,96209622023,33.21436151,-117.2733935,6248673,2023157,NULL,NULL,0xB6080000010C9074FE3F38D65741C063FBFFF4DE3E41
2023,0,0.017361111,Wednesday,ORANGE AV,40TH ST,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Traffic Signals And Signs,Misdemeanor,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dark - Street Lights,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,95925682023,32.75324244,-117.1093645,6297456,1854932,NULL,NULL,0xB6080000010C50C70100DC055841002D0600D44D3C41
2023,0,0.025,Friday,HIGHLAND AV,EAST 8TH ST,,"Not Stated, in intersection",Not Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,2,Wrong Side Of Road,Not Hit and Run,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,NULL,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,96299532023,32.67813077,-117.0987367,6300501,1827577,NULL,NULL,0xB6080000010C70C1FE3FD508584100F00000F9E23B41
2023,0,0.027083333,Wednesday,WAITE DR,MURRAY HILL RD,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Severe),0,1,2,Traffic Signals And Signs,Felony,Broadside,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Dusk - Dawn,NULL,0,FALSE,TRUE,FALSE,FALSE,TRUE,NULL,1,0,0,0,0,0,1,0,0,96254642023,32.74632823,-117.037557,6319514.001,1852242,NULL,NULL,0xB6080000010C80660F80661B5841C03CF9FF51433C41
2023,0,NULL,Thursday,COLLEGE BL,OLIVE DR,,"Not Stated, in intersection",Intersection,Not State Highway,0,0,No State Highway,Not Stated,Injury (Other Visible),0,1,1,Driving Or Bicycling Under Influence Of Alcohol Or Drug,Not Hit and Run,Overturned,Bicycle,No Pedestrian Involved,Dry,No Unusual Condition,Daylight,Functioning,0,FALSE,TRUE,FALSE,FALSE,TRUE,Bicycle,0,1,0,0,0,0,1,0,0,96344162023,33.20409076,-117.2849485,6245102,2019455,NULL,NULL,0xB6080000010C90960280BBD25741009707007FD03E41
